"","LD1","LD2","LD3","LD4","LD5","LD6","LD7","LD8","LD9"
"49494",1.32169420138857e-05,4.08692490809207e-06,1.41575938144447e-06,4.07099838131723e-08,3.44625197423017e-07,6.36356770915886e-07,5.35631078046698e-06,1.26715861839942e-06,5.14757429514265e-07
"49494",1.32169420138857e-05,4.08692490809206e-06,1.41575938144447e-06,4.07099838131723e-08,3.44625197423015e-07,6.36356770915885e-07,5.35631078046697e-06,1.26715861839942e-06,5.14757429514265e-07
"49496",5.69338654957342e-06,8.47757570685815e-11,6.52726264629174e-08,8.14423365201923e-10,3.73443890954526e-10,1.63564955384599e-08,2.20991171793065e-08,1.72495437102478e-07,6.46157058326035e-07
"49496",5.69338654957348e-06,8.47757570685836e-11,6.52726264629181e-08,8.14423365201936e-10,3.73443890954534e-10,1.63564955384601e-08,2.20991171793067e-08,1.7249543710248e-07,6.46157058326043e-07
"49509",2.81611896549964e-07,2.65204659374122e-08,2.89393811721912e-06,4.06597209781028e-07,3.38470211817187e-08,9.36854277128732e-07,1.02431762900979e-06,1.05554840079933e-06,9.28208566825435e-08
"49509",2.81611896549963e-07,2.65204659374122e-08,2.89393811721911e-06,4.06597209781026e-07,3.38470211817185e-08,9.36854277128728e-07,1.02431762900979e-06,1.05554840079932e-06,9.28208566825433e-08
"49512",5.68889433714865e-07,3.59780239454685e-06,3.53503500398918e-05,4.47675349284273e-05,7.32712323199905e-09,2.2116902611979e-06,1.52805275515665e-07,1.85812676480014e-05,6.53074791446589e-06
"49512",5.68889433714863e-07,3.59780239454685e-06,3.53503500398918e-05,4.47675349284273e-05,7.3271232319985e-09,2.2116902611979e-06,1.52805275515666e-07,1.85812676480014e-05,6.5307479144659e-06
"49514",0,0,0,0,0,0,0,0,0
"49514",0,0,0,0,0,0,0,0,0
"49518",5.80837902529147e-07,1.93349219861125e-05,1.07959013339311e-06,1.24916116069837e-05,9.73694963613214e-05,1.79411087212707e-06,7.74622966290438e-06,2.59840068245785e-07,6.48378346372841e-07
"49518",5.80837902529134e-07,1.93349219861125e-05,1.0795901333931e-06,1.24916116069837e-05,9.73694963613217e-05,1.79411087212707e-06,7.74622966290439e-06,2.59840068245794e-07,6.48378346372834e-07
"4953",5.98614484067976e-11,1.50231293165331e-10,1.55423906835759e-11,1.37656066907997e-11,3.20876399089714e-10,8.74172365002526e-12,1.913708446438e-11,2.15638139666483e-11,1.24448937925152e-11
"4953",5.98614484067993e-11,1.50231293165335e-10,1.55423906835764e-11,1.37656066908001e-11,3.20876399089724e-10,8.74172365002548e-12,1.91370844643805e-11,2.15638139666489e-11,1.24448937925156e-11
"49531",1.87968531633476e-05,1.70156289705362e-07,1.22313717929715e-09,4.49976614363378e-07,1.89820484257335e-07,3.95183363589835e-07,1.42909615392364e-06,4.43381738000826e-10,1.05756535991128e-11
"49531",1.87968531633477e-05,1.70156289705362e-07,1.22313717929714e-09,4.4997661436338e-07,1.89820484257335e-07,3.95183363589836e-07,1.42909615392364e-06,4.43381738000818e-10,1.05756535991086e-11
"49536",6.53942384605839e-07,1.08591591502299e-05,7.02263312085483e-07,5.13709986691876e-07,1.81284237560469e-07,2.98625370061619e-05,7.05276191266417e-06,5.5107810284354e-07,1.03780101083034e-07
"49536",6.53942384605843e-07,1.08591591502299e-05,7.02263312085477e-07,5.13709986691875e-07,1.81284237560467e-07,2.98625370061619e-05,7.05276191266419e-06,5.51078102843533e-07,1.03780101083033e-07
"49540",3.49699365068603e-06,6.28835997367559e-05,2.07622207127806e-06,1.16389020698799e-05,2.29512527693614e-08,2.10969978600477e-05,6.98293366258367e-05,2.65704974714383e-05,2.58447834128413e-05
"49540",3.49699365068604e-06,6.28835997367558e-05,2.07622207127806e-06,1.16389020698799e-05,2.29512527693611e-08,2.10969978600477e-05,6.98293366258367e-05,2.65704974714383e-05,2.58447834128412e-05
"49544",8.11317408523019e-07,1.45771367396502e-10,6.82617031518863e-09,2.18918911193034e-08,1.78182878936198e-07,1.48820304473705e-07,1.48176442160412e-08,1.74275720795781e-07,1.31225139304182e-07
"49544",8.11317408523025e-07,1.4577136739651e-10,6.82617031518868e-09,2.18918911193035e-08,1.781828789362e-07,1.48820304473706e-07,1.48176442160413e-08,1.74275720795782e-07,1.31225139304182e-07
"49546",1.02701043673379e-05,1.41868818970774e-06,8.85023829222012e-08,1.53231772233156e-07,2.24767081562217e-07,6.60217619425649e-08,4.72177144095355e-07,3.1052994681138e-06,6.69687700805643e-07
"49546",1.02701043673379e-05,1.41868818970773e-06,8.85023829222005e-08,1.53231772233155e-07,2.24767081562216e-07,6.60217619425642e-08,4.72177144095352e-07,3.10529946811377e-06,6.69687700805638e-07
"49548",2.28773894895133e-05,8.25289171447678e-07,1.02063036872285e-06,1.21945633735595e-07,2.33098212716119e-05,3.73675894467402e-05,2.09346021257254e-06,8.86613166214776e-08,2.29524716382185e-06
"49548",2.28773894895132e-05,8.25289171447682e-07,1.02063036872285e-06,1.21945633735593e-07,2.33098212716119e-05,3.73675894467401e-05,2.09346021257253e-06,8.8661316621474e-08,2.29524716382184e-06
"49556",5.40553452441051e-07,4.7587052338112e-08,1.77628341178645e-07,1.91623737754359e-07,2.08574828466492e-07,3.18235523350787e-07,7.5374379847606e-09,2.25018233026821e-07,1.1951126110983e-07
"49556",5.40553452441061e-07,4.75870523381128e-08,1.77628341178648e-07,1.91623737754362e-07,2.08574828466496e-07,3.18235523350793e-07,7.53743798476076e-09,2.25018233026826e-07,1.19511261109833e-07
"49557",9.31558165638005e-05,2.2438102945554e-05,1.0836408275395e-05,5.15582338059896e-05,1.14769018752575e-07,6.41749156523367e-09,3.58139643699495e-05,2.57601967207201e-06,1.8667916484939e-05
"49557",9.31558165638004e-05,2.2438102945554e-05,1.0836408275395e-05,5.15582338059896e-05,1.14769018752575e-07,6.41749156523372e-09,3.58139643699495e-05,2.576019672072e-06,1.86679164849389e-05
"49559",2.42601700447529e-06,5.65876352107129e-08,2.30110916993762e-07,1.45911162645286e-08,6.49050128526222e-07,2.09870410743278e-09,7.47864577364107e-07,5.3413435779044e-07,2.24410477163849e-07
"49559",2.42601700447533e-06,5.65876352107136e-08,2.30110916993764e-07,1.45911162645288e-08,6.49050128526231e-07,2.09870410743283e-09,7.47864577364114e-07,5.34134357790445e-07,2.24410477163852e-07
"49564",2.70246084630891e-05,3.86865506830169e-07,1.70012428446553e-06,1.20965805734463e-07,1.43730302559892e-07,1.46599646380768e-07,1.73569262446235e-08,1.9566758444186e-06,3.98042709505265e-08
"49564",2.70246084630891e-05,3.86865506830168e-07,1.70012428446553e-06,1.20965805734464e-07,1.43730302559892e-07,1.46599646380768e-07,1.73569262446236e-08,1.9566758444186e-06,3.98042709505266e-08
"49566",4.19690676524944e-06,5.62199956114742e-08,6.47091124394934e-08,4.73623945766904e-08,8.59822729988998e-11,8.29538800124876e-09,4.51215044243168e-09,2.85309344766895e-09,4.68832036721685e-10
"49566",4.19690676524947e-06,5.62199956114747e-08,6.47091124394938e-08,4.73623945766907e-08,8.5982272998903e-11,8.2953880012488e-09,4.51215044243167e-09,2.85309344766893e-09,4.68832036721688e-10
"49580",0.000420416448013519,9.81866756820632e-06,0.000118042691167527,0.000210348536194761,3.91199644602212e-05,1.5890679631569e-08,4.5964342244036e-07,1.10038187992943e-05,0.000120835815236067
"49580",0.000420416448013519,9.81866756820634e-06,0.000118042691167527,0.000210348536194762,3.91199644602213e-05,1.58906796315683e-08,4.59643422440367e-07,1.10038187992943e-05,0.000120835815236067
"49581",0,0,0,0,0,0,0,0,0
"49581",0,0,0,0,0,0,0,0,0
"49583",1.17632152937942e-07,7.67367495624892e-06,1.61590215031356e-05,3.94151693722922e-06,9.25375308036943e-05,2.75904012692825e-05,1.30220286849047e-05,1.67891252606489e-05,2.64043617195513e-06
"49583",1.17632152937942e-07,7.67367495624888e-06,1.61590215031356e-05,3.9415169372292e-06,9.25375308036944e-05,2.75904012692825e-05,1.30220286849047e-05,1.67891252606488e-05,2.64043617195513e-06
"49600",2.74744897220689e-06,1.51872102638376e-07,2.26965903475906e-06,1.23590146307191e-08,3.76528501552181e-06,3.62875127186821e-08,4.84352502356766e-07,2.34926957265901e-07,1.27928181871955e-06
"49600",2.74744897220688e-06,1.51872102638376e-07,2.26965903475905e-06,1.2359014630719e-08,3.7652850155218e-06,3.62875127186821e-08,4.84352502356765e-07,2.349269572659e-07,1.27928181871955e-06
"49603",2.21308680688079e-06,2.04706741856299e-07,5.48327098016269e-07,1.83159893723826e-07,9.42769948128139e-08,9.08364033042707e-08,8.18390752855664e-08,2.04422046155299e-08,1.72297040879119e-07
"49603",2.21308680688078e-06,2.04706741856298e-07,5.48327098016265e-07,1.83159893723824e-07,9.42769948128132e-08,9.08364033042701e-08,8.18390752855654e-08,2.04422046155297e-08,1.72297040879117e-07
"49604",8.88848037465098e-05,0.000659112051280078,3.23502550442183e-09,0.000185497006507027,0.000698171943540627,0.000537168859739106,0.000191357299403608,0.000512342030506121,0.000270947009560737
"49604",8.88848037465099e-05,0.000659112051280078,3.235025504422e-09,0.000185497006507027,0.000698171943540627,0.000537168859739105,0.000191357299403608,0.000512342030506121,0.000270947009560736
"49623",0.00129073285493876,0.000302967928064205,2.13324000578706e-05,0.000718932719545016,2.77847873211055e-05,3.93006585308913e-05,1.46260444186252e-05,0.0003737776322094,0.00043185446639947
"49623",0.00129073285493876,0.000302967928064204,2.13324000578706e-05,0.000718932719545017,2.77847873211055e-05,3.93006585308913e-05,1.46260444186252e-05,0.0003737776322094,0.00043185446639947
"49642",0.000145586751002506,0.000263695322806662,0.00175876426298229,2.26915633345511e-08,0.00013509671569997,0.00029015092802972,0.000227568854605829,0.000324907898271392,0.000425525623538525
"49642",0.000145586751002506,0.000263695322806662,0.00175876426298229,2.26915633345476e-08,0.00013509671569997,0.00029015092802972,0.000227568854605829,0.000324907898271391,0.000425525623538525
"49646",2.05115402782805e-06,4.8169395411407e-06,5.62483737960253e-05,1.1273936284258e-08,2.76332622632032e-05,1.55674764995514e-06,4.93787115908717e-05,2.48097378280135e-06,2.15183079606437e-05
"49646",2.05115402782804e-06,4.8169395411407e-06,5.62483737960254e-05,1.12739362842577e-08,2.76332622632032e-05,1.55674764995514e-06,4.93787115908718e-05,2.48097378280135e-06,2.15183079606437e-05
"49670",6.34638371682428e-07,1.45969910116917e-07,3.39506363601802e-07,1.19526624964221e-08,1.34390626961575e-06,5.67128369437388e-07,8.15170491714436e-08,9.58115247023883e-10,1.61271317084721e-12
"49670",6.34638371682424e-07,1.45969910116916e-07,3.39506363601799e-07,1.19526624964221e-08,1.34390626961575e-06,5.67128369437386e-07,8.15170491714429e-08,9.58115247023891e-10,1.61271317084725e-12
"49671",4.11064604267207e-06,3.28536896743036e-05,2.25527263710641e-06,8.04244488523807e-06,1.00706105749569e-06,0.000197718754022969,5.78653611269203e-05,1.89855670832839e-06,3.15324838715672e-06
"49671",4.11064604267209e-06,3.28536896743036e-05,2.25527263710641e-06,8.04244488523809e-06,1.00706105749569e-06,0.000197718754022969,5.78653611269203e-05,1.89855670832839e-06,3.15324838715672e-06
"49672",1.78016579676145e-06,1.40500278817778e-09,1.7138928488425e-06,9.70730954206565e-10,1.53242675642895e-07,9.5596449930644e-10,2.43805378510634e-07,1.46806809228472e-07,5.06670122049877e-08
"49672",1.78016579676147e-06,1.40500278817781e-09,1.71389284884251e-06,9.70730954206569e-10,1.53242675642895e-07,9.5596449930646e-10,2.43805378510635e-07,1.46806809228474e-07,5.06670122049882e-08
"49678",2.89001341113252e-05,3.48074201854519e-06,1.06484323381461e-06,1.58947865434743e-06,5.25997004385813e-07,8.36513041858229e-09,8.36175037120454e-07,4.9551677338017e-07,3.2819372617289e-07
"49678",2.89001341113251e-05,3.48074201854518e-06,1.06484323381461e-06,1.58947865434743e-06,5.25997004385813e-07,8.3651304185824e-09,8.36175037120451e-07,4.95516773380171e-07,3.28193726172889e-07
"49679",2.19046817172196e-07,4.37772136701518e-08,2.96501810296271e-08,4.98542102918519e-09,9.16040757269247e-09,2.59103473640246e-08,5.62146514734029e-12,4.56095624669252e-08,1.32122856388499e-08
"49679",2.19046817172188e-07,4.37772136701502e-08,2.96501810296261e-08,4.98542102918501e-09,9.16040757269215e-09,2.59103473640237e-08,5.62146514734056e-12,4.56095624669235e-08,1.32122856388494e-08
"49688",8.63136997844157e-06,9.43173815537571e-09,2.90354200086343e-08,1.26298356532211e-06,1.35396934292114e-07,4.45530535436547e-07,9.27435513965501e-08,7.10236187811245e-08,3.22975001876985e-08
"49688",8.6313699784416e-06,9.4317381553757e-09,2.90354200086343e-08,1.26298356532212e-06,1.35396934292115e-07,4.45530535436549e-07,9.27435513965504e-08,7.10236187811246e-08,3.22975001876985e-08
"49702",2.2234932420534e-05,8.3845440490535e-07,2.29938193090311e-05,1.38416266213103e-06,7.23663916296586e-06,3.57242433078464e-06,3.98994064972759e-06,3.61783220595746e-08,1.38770336552021e-06
"49702",2.22349324205341e-05,8.38454404905351e-07,2.29938193090312e-05,1.38416266213103e-06,7.23663916296588e-06,3.57242433078465e-06,3.9899406497276e-06,3.61783220595751e-08,1.38770336552021e-06
"49704",2.26392959943333e-06,3.44097351547069e-06,3.43945361586115e-07,2.3189561487407e-07,4.12238202497418e-07,2.98519696346488e-07,7.54926769642899e-07,4.91507478341917e-07,3.61142330069335e-07
"49704",2.26392959943334e-06,3.44097351547072e-06,3.43945361586117e-07,2.31895614874072e-07,4.12238202497419e-07,2.98519696346489e-07,7.54926769642905e-07,4.91507478341921e-07,3.61142330069338e-07
"49707",7.9140819867511e-06,1.22350931122206e-05,1.79628420763344e-05,4.18864451986455e-06,0.000156354389781147,2.4922295319136e-05,1.04754352653787e-05,2.50625055558809e-05,5.1730167441639e-06
"49707",7.91408198675105e-06,1.22350931122206e-05,1.79628420763344e-05,4.18864451986452e-06,0.000156354389781147,2.4922295319136e-05,1.04754352653787e-05,2.50625055558809e-05,5.17301674416385e-06
"49708",3.63739958344098e-05,2.86544340614677e-06,8.03357873078498e-08,3.56565961852493e-06,1.39816586915699e-06,9.92565341519403e-08,2.38530818132192e-06,1.76245898708028e-06,7.09141335872733e-07
"49708",3.63739958344098e-05,2.86544340614677e-06,8.03357873078502e-08,3.56565961852495e-06,1.39816586915699e-06,9.925653415194e-08,2.38530818132193e-06,1.76245898708028e-06,7.09141335872735e-07
"49722",3.17793753620903e-05,1.83836032298454e-06,1.04320499871402e-07,1.85698101545822e-06,1.32604656725492e-07,1.01197519259615e-06,3.54221176334399e-07,3.04247117857502e-07,2.52164652113284e-07
"49722",3.17793753620902e-05,1.83836032298454e-06,1.04320499871402e-07,1.85698101545821e-06,1.32604656725491e-07,1.01197519259615e-06,3.54221176334398e-07,3.04247117857501e-07,2.52164652113284e-07
"49723",8.76865897838926e-06,2.46456949183583e-09,7.37271765451277e-08,1.27018040013011e-07,1.11745942981008e-07,9.40796967819108e-07,9.48344416546239e-08,1.68197680315915e-07,4.83999405962285e-07
"49723",8.76865897838928e-06,2.46456949183584e-09,7.37271765451277e-08,1.27018040013012e-07,1.11745942981008e-07,9.40796967819108e-07,9.48344416546236e-08,1.68197680315915e-07,4.83999405962285e-07
"49742",7.43337515769612e-08,3.79862010663524e-08,4.96468149809351e-06,8.79708197206685e-09,1.5093295854837e-07,1.03508243236348e-10,7.69374560250609e-07,3.40369897442329e-07,3.60605456435703e-08
"49742",7.4333751576961e-08,3.79862010663521e-08,4.9646814980935e-06,8.79708197206679e-09,1.50932958548369e-07,1.03508243236349e-10,7.69374560250609e-07,3.40369897442328e-07,3.60605456435704e-08
"49760",1.53531395802719e-05,2.23208157851329e-07,4.47075871015272e-08,8.92808198940385e-07,5.9787837993998e-07,1.21827205886689e-07,3.01134987997986e-07,3.86489925430104e-08,1.82464290795656e-09
"49760",1.53531395802718e-05,2.23208157851327e-07,4.47075871015267e-08,8.92808198940382e-07,5.97878379939976e-07,1.21827205886689e-07,3.01134987997985e-07,3.86489925430103e-08,1.82464290795655e-09
"49762",0.00023388351463278,6.56916860324619e-05,4.30055052350781e-05,5.37256944169037e-05,3.62037340941351e-06,1.63979310236786e-05,5.24572917359124e-07,1.82581601350002e-05,1.10973919826164e-07
"49762",0.00023388351463278,6.56916860324619e-05,4.3005505235078e-05,5.37256944169037e-05,3.62037340941354e-06,1.63979310236786e-05,5.24572917359123e-07,1.82581601350002e-05,1.10973919826166e-07
"49766",4.58745667787457e-06,4.00568796744044e-06,1.60258800737995e-05,3.6290996089711e-05,2.12052373929625e-06,3.00033281165408e-07,1.10368660112963e-05,1.17839273119113e-06,3.98802044984721e-06
"49766",4.58745667787459e-06,4.00568796744047e-06,1.60258800737996e-05,3.6290996089711e-05,2.12052373929625e-06,3.00033281165401e-07,1.10368660112963e-05,1.17839273119113e-06,3.98802044984723e-06
"49775",2.70872442710111e-05,8.60403950514485e-07,3.12337247682868e-07,1.11298133363689e-05,9.17778141675713e-11,7.85342806253555e-08,3.03002842038185e-06,3.88739854104363e-07,6.85693736278338e-06
"49775",2.70872442710112e-05,8.60403950514496e-07,3.12337247682862e-07,1.11298133363689e-05,9.17778141675459e-11,7.85342806253546e-08,3.03002842038186e-06,3.88739854104362e-07,6.85693736278339e-06
"49779",1.91775172610438e-06,7.25810685654464e-06,2.0214176053744e-06,8.75235938140134e-08,3.73533602423479e-08,1.55448977969322e-06,3.07396935448304e-05,4.4234515213439e-06,2.13726527461783e-06
"49779",1.91775172610438e-06,7.25810685654465e-06,2.02141760537439e-06,8.75235938140141e-08,3.73533602423473e-08,1.55448977969323e-06,3.07396935448304e-05,4.4234515213439e-06,2.13726527461784e-06
"4979",2.12585786788919e-07,2.25087073059946e-09,5.04504038355067e-10,3.36939214143082e-09,7.83535765694306e-12,1.45547679821738e-08,1.65411930044652e-09,1.36738994675856e-08,8.42544568565197e-09
"4979",2.1258578678892e-07,2.25087073059948e-09,5.0450403835507e-10,3.36939214143084e-09,7.83535765694297e-12,1.45547679821739e-08,1.65411930044654e-09,1.36738994675857e-08,8.42544568565202e-09
"49792",1.2435409778963e-08,1.39282759548993e-07,1.68820187871205e-08,1.31868612137732e-09,6.52916557982718e-09,2.67680307784957e-08,2.43182213631548e-08,2.171073723274e-08,1.13703150352568e-07
"49792",1.24354097789628e-08,1.39282759548991e-07,1.68820187871203e-08,1.3186861213773e-09,6.52916557982708e-09,2.67680307784954e-08,2.43182213631544e-08,2.17107372327398e-08,1.13703150352567e-07
"49794",6.22210170498078e-05,1.74374865690125e-07,0.000113240674568306,0.00013043345176929,5.95719412258697e-05,1.49925241044445e-05,6.1141875381637e-05,0.000121478183915709,1.43075016843506e-05
"49794",6.22210170498078e-05,1.74374865690125e-07,0.000113240674568306,0.00013043345176929,5.95719412258697e-05,1.49925241044445e-05,6.1141875381637e-05,0.000121478183915709,1.43075016843506e-05
