"","LD1","LD2","LD3","LD4","LD5","LD6"
"34074",4.02437660457703e-05,5.07708380360399e-05,1.39232384165633e-06,1.37548360914816e-05,3.07965549392999e-07,1.9226612180757e-05
"34074",4.02437660457703e-05,5.07708380360399e-05,1.39232384165634e-06,1.37548360914817e-05,3.07965549393003e-07,1.9226612180757e-05
"34097",1.58159579297904e-06,1.21800989333806e-05,4.2319132508403e-06,5.9481986669813e-05,0.000128262549911437,2.62383859429465e-05
"34097",1.58159579297905e-06,1.21800989333806e-05,4.23191325084029e-06,5.9481986669813e-05,0.000128262549911437,2.62383859429464e-05
"34101",7.57439907653485e-06,0.000456599704141002,0.00014942704746308,2.63678640834317e-05,0.000115580061099257,3.37499961144776e-06
"34101",7.57439907653495e-06,0.000456599704141003,0.00014942704746308,2.63678640834318e-05,0.000115580061099257,3.3749996114478e-06
"34112",4.76181385074241e-06,3.865257349604e-06,8.65213164357238e-05,3.54457290813636e-06,5.83136608747493e-06,2.23525686496709e-08
"34112",4.7618138507424e-06,3.865257349604e-06,8.65213164357238e-05,3.54457290813636e-06,5.83136608747493e-06,2.23525686496708e-08
"34113",4.59759737695415e-07,1.55924165220652e-07,6.21431263145747e-07,1.10695808770285e-07,4.17605147569884e-07,1.45669852074543e-07
"34113",4.59759737695418e-07,1.55924165220653e-07,6.21431263145752e-07,1.10695808770286e-07,4.17605147569888e-07,1.45669852074544e-07
"34117",0,0,0,0,0,0
"34126",9.80695887787836e-06,2.38749909203778e-05,6.8376001416599e-07,2.07748159448633e-08,1.84120764839883e-10,9.2661246694652e-08
"34126",9.80695887787835e-06,2.38749909203779e-05,6.83760014165991e-07,2.07748159448633e-08,1.84120764839799e-10,9.26612466946527e-08
"34136",7.7245121055129e-08,2.04583715124555e-08,5.40020843571824e-07,3.19586525574361e-08,1.92374805158677e-07,4.35266932535406e-08
"34136",7.7245121055128e-08,2.04583715124552e-08,5.40020843571818e-07,3.19586525574357e-08,1.92374805158675e-07,4.35266932535401e-08
"34154",1.58214543512137e-06,1.3421474829359e-06,3.20974998875214e-06,3.06912315119975e-06,3.12895734094082e-05,5.64265223882782e-06
"34154",2.32123386647859e-10,9.17972637443411e-07,1.56666614678715e-09,6.31327891095532e-09,9.65707657950531e-09,1.79367987187775e-09
"34154",1.62070524858034e-06,4.01609633237547e-08,3.06949131658411e-06,3.35383348803765e-06,3.23986226936273e-05,5.84565339117317e-06
"34155",4.9689705496771e-05,3.96792476821449e-06,2.78609699633374e-06,2.84130913392518e-07,1.10607796851307e-05,2.40649642338122e-06
"34155",4.9689705496771e-05,3.9679247682145e-06,2.78609699633375e-06,2.84130913392523e-07,1.10607796851307e-05,2.40649642338122e-06
"34167",1.84392672772591e-06,1.40700430960373e-05,4.65735636290781e-07,2.42789151770211e-07,5.54194028329732e-07,2.76176264504207e-06
"34167",1.84392672772591e-06,1.40700430960374e-05,4.65735636290784e-07,2.42789151770213e-07,5.54194028329733e-07,2.76176264504208e-06
"34169",0,0,0,0,0,0
"34169",0,0,0,0,0,0
"34188",2.00626768209984e-06,2.48360787109924e-07,3.45786527301878e-06,1.82805465482784e-07,7.90348999662539e-07,5.39455918774676e-06
"34188",2.00626768209983e-06,2.48360787109924e-07,3.45786527301877e-06,1.82805465482784e-07,7.90348999662537e-07,5.39455918774675e-06
"34191",3.02155063595538e-05,7.33572365771511e-06,2.77088258164488e-07,7.22361817382826e-07,8.58584932875087e-07,8.20417964517031e-07
"34191",3.02155063595537e-05,7.33572365771511e-06,2.77088258164488e-07,7.22361817382829e-07,8.58584932875091e-07,8.20417964517034e-07
"34199",5.62916765386713e-07,1.57579442589712e-07,2.32403582006836e-06,0.00026971609760764,3.03994993341655e-06,8.78133298348417e-06
"34199",5.62916765386715e-07,1.57579442589711e-07,2.32403582006833e-06,0.00026971609760764,3.03994993341657e-06,8.78133298348417e-06
"34200",8.58286257433046e-08,1.82691522432503e-07,3.39388828908294e-08,1.79799153472301e-07,1.30140198343601e-07,5.21096282638142e-09
"34200",8.5828625743306e-08,1.82691522432506e-07,3.39388828908299e-08,1.79799153472304e-07,1.30140198343603e-07,5.21096282638152e-09
"34212",4.83133245518221e-06,6.88405875856131e-06,3.11687395869766e-07,1.27897690796494e-07,2.69105933922913e-08,5.75697999311221e-08
"34212",4.83133245518219e-06,6.88405875856127e-06,3.11687395869764e-07,1.27897690796493e-07,2.69105933922913e-08,5.75697999311219e-08
"34220",3.45400979281111e-08,5.12822732597002e-06,5.44959693348618e-05,8.95305947774663e-06,4.19005968477963e-06,8.78564338432886e-05
"34220",3.45400979281105e-08,5.12822732597003e-06,5.44959693348618e-05,8.95305947774662e-06,4.19005968477963e-06,8.78564338432887e-05
"34229",0.000110004479754042,1.63885828465266e-05,2.43627583947518e-06,1.06899401999434e-05,3.44373727627859e-07,5.38952277836138e-07
"34229",0.000110004479754042,1.63885828465266e-05,2.43627583947519e-06,1.06899401999434e-05,3.44373727627861e-07,5.38952277836141e-07
"3423",0,0,0,0,0,0
"34237",6.88507986138753e-06,0.00015194651370661,1.02923713266506e-06,4.49179897500311e-07,1.52043198697962e-06,1.76592178307424e-07
"34237",6.88507986138753e-06,0.00015194651370661,1.02923713266505e-06,4.49179897500312e-07,1.52043198697962e-06,1.76592178307425e-07
"34241",1.77792520184892e-07,1.88716137320784e-05,0.000170615484256761,5.8364442093186e-07,3.2392940792574e-05,0.000201497300483613
"34241",1.77792520184891e-07,1.88716137320784e-05,0.000170615484256761,5.83644420931858e-07,3.23929407925741e-05,0.000201497300483613
"34242",4.13961261864574e-07,2.2563750182494e-07,8.09658668096681e-07,6.94922543824943e-07,8.54784565223829e-07,3.48403150113489e-07
"34242",4.13961261864573e-07,2.25637501824939e-07,8.09658668096679e-07,6.94922543824941e-07,8.54784565223824e-07,3.48403150113487e-07
"34243",4.58132107424338e-08,9.40270232712688e-09,2.55644248521792e-09,4.10162479741554e-09,2.36861298310152e-07,1.25648167836804e-08
"34243",4.58132107424335e-08,9.40270232712679e-09,2.55644248521787e-09,4.10162479741549e-09,2.3686129831015e-07,1.25648167836803e-08
"34252",2.77259592618505e-07,3.44886730645313e-07,4.24856925026002e-07,2.31810095312145e-08,2.01734553770339e-07,1.97108404066192e-09
"34252",2.77259592618507e-07,3.44886730645315e-07,4.24856925026004e-07,2.31810095312147e-08,2.0173455377034e-07,1.97108404066194e-09
"34255",4.21366972712146e-05,0.000621072515255612,1.35361964707471e-05,6.95168829670491e-07,2.06190336185736e-06,6.43471814408932e-06
"34255",4.21366972712146e-05,0.000621072515255613,1.3536196470747e-05,6.95168829670497e-07,2.0619033618574e-06,6.43471814408934e-06
"34264",0,0,0,0,0,0
"34264",0,0,0,0,0,0
"34265",2.69007981364599e-07,5.71045442587213e-09,8.44790274679371e-08,1.94975069710202e-08,7.44343582722153e-08,1.04504881310394e-09
"34265",2.69007981364603e-07,5.71045442587222e-09,8.4479027467938e-08,1.94975069710204e-08,7.44343582722161e-08,1.04504881310394e-09
"34266",7.96260661751984e-06,1.43985974321098e-06,4.78348614302156e-08,8.51962580401928e-05,6.59940674275393e-06,5.51537660352909e-07
"34266",7.96260661751984e-06,1.43985974321098e-06,4.78348614302161e-08,8.51962580401929e-05,6.59940674275394e-06,5.51537660352907e-07
"34271",1.52058012168031e-06,7.86553656015854e-07,4.45803185832088e-07,5.60239527011668e-07,1.38629654326039e-05,2.97461843999679e-06
"34271",1.52058012168032e-06,7.86553656015855e-07,4.45803185832088e-07,5.60239527011669e-07,1.38629654326039e-05,2.97461843999679e-06
"34278",2.05566684536042e-07,2.06602418849412e-08,8.04625173737577e-07,4.03580749921553e-09,7.65636452777422e-07,3.47580880501678e-07
"34278",2.05566684536043e-07,2.06602418849414e-08,8.04625173737583e-07,4.03580749921557e-09,7.65636452777428e-07,3.4758088050168e-07
"34290",2.33507900686935e-05,6.20641810704152e-07,3.7707477353782e-07,7.17865946778093e-05,6.29070550549291e-05,5.30771478155426e-05
"34290",2.33507900686935e-05,6.20641810704151e-07,3.77074773537819e-07,7.17865946778093e-05,6.29070550549291e-05,5.30771478155426e-05
"34309",4.44144434312593e-07,1.64964271752618e-06,2.34948833804858e-06,2.30639368037619e-07,2.63356602660206e-07,2.7912834032176e-07
"34309",4.44144434312593e-07,1.64964271752618e-06,2.34948833804858e-06,2.3063936803762e-07,2.63356602660205e-07,2.79128340321759e-07
"34312",2.4778599014594e-09,1.33125393630039e-09,5.61115639496862e-08,2.87066048262426e-08,1.19506314466912e-09,5.73918479378432e-08
"34312",2.47785990145941e-09,1.33125393630039e-09,5.61115639496862e-08,2.87066048262427e-08,1.19506314466912e-09,5.73918479378433e-08
"34313",3.89462824693529e-08,0.000113487235165433,1.97313160351674e-06,7.82377262888794e-07,2.50138767670795e-06,4.84326394806486e-06
"34313",3.89462824693527e-08,0.000113487235165433,1.97313160351673e-06,7.82377262888794e-07,2.50138767670794e-06,4.84326394806486e-06
"34315",6.13103674829442e-06,0.000104292079334745,2.92599822313987e-06,1.71654541401322e-07,1.62243818180089e-07,1.05583485427629e-06
"34315",6.13103674829438e-06,0.000104292079334745,2.92599822313987e-06,1.71654541401322e-07,1.62243818180093e-07,1.05583485427629e-06
"3432",1.10365290161688e-06,3.26865917894094e-06,1.25938484046071e-05,2.44456222695384e-05,1.16075312389976e-06,6.10217526939609e-06
"3432",1.10365290161688e-06,3.26865917894094e-06,1.25938484046071e-05,2.44456222695384e-05,1.16075312389976e-06,6.10217526939608e-06
"34327",2.46680978126863e-06,8.61474296286159e-06,6.31877072217574e-05,1.92027535028828e-05,2.93615032315973e-05,1.86291463141049e-07
"34327",2.46680978126863e-06,8.61474296286158e-06,6.31877072217573e-05,1.92027535028828e-05,2.93615032315973e-05,1.86291463141053e-07
"34334",5.53041319704212e-07,2.77604940428559e-06,2.21763998135061e-10,1.06311944729476e-07,5.79309044947194e-07,1.31735309280351e-07
"34334",5.5304131970421e-07,2.77604940428558e-06,2.21763998135058e-10,1.06311944729476e-07,5.79309044947191e-07,1.3173530928035e-07
"34343",1.90743078910578e-06,3.0378223466053e-07,1.35538787106659e-06,1.7793338270284e-05,0.000110485280236686,5.49471348723159e-07
"34343",1.90743078910576e-06,3.03782234660533e-07,1.35538787106659e-06,1.7793338270284e-05,0.000110485280236686,5.49471348723159e-07
"34348",1.08164269852994e-05,1.51612742757503e-06,6.29916056060872e-06,6.51547483911224e-08,2.46342981723356e-06,5.04542239698211e-06
"34348",1.08164269852994e-05,1.51612742757503e-06,6.29916056060872e-06,6.51547483911223e-08,2.46342981723356e-06,5.04542239698211e-06
"34361",1.32872970856483e-07,3.22543911552691e-06,1.4880922224347e-05,7.45987759852211e-06,3.21576025498461e-06,1.96313205969515e-07
"34361",1.32872970856482e-07,3.22543911552691e-06,1.4880922224347e-05,7.45987759852211e-06,3.21576025498461e-06,1.96313205969511e-07
"34363",4.90378242679631e-05,4.89888223806345e-06,2.80045776214778e-08,2.17362813202145e-05,0.00101976790812248,0.000559320987546129
"34363",4.90378242679631e-05,4.8988822380634e-06,2.80045776214786e-08,2.17362813202145e-05,0.00101976790812248,0.000559320987546129
"34364",2.59991943100488e-07,4.58275245528947e-09,2.22036492070826e-05,3.65100380777341e-06,5.76185071249751e-06,5.26190589505445e-06
"34364",2.59991943100489e-07,4.5827524552895e-09,2.22036492070827e-05,3.65100380777342e-06,5.7618507124975e-06,5.26190589505447e-06
"34382",0,0,0,0,0,0
"34382",0,0,0,0,0,0
"34396",5.23820086165786e-06,7.94838964340002e-06,6.30973135164882e-05,5.44609642080856e-05,5.78482440618572e-05,2.43689094784343e-06
"34396",5.23820086165784e-06,7.94838964340002e-06,6.30973135164882e-05,5.44609642080857e-05,5.78482440618573e-05,2.43689094784341e-06
"34398",4.22316728232813e-06,1.48861827174071e-05,7.85334986621222e-07,2.38783107459422e-07,7.17378719085921e-06,2.47561158258487e-06
"34398",4.22316728232817e-06,1.48861827174071e-05,7.85334986621222e-07,2.38783107459424e-07,7.17378719085918e-06,2.47561158258487e-06
"34420",1.45051788499664e-06,7.82140118628542e-07,7.05890074620779e-07,3.42111447004004e-07,4.73084608268745e-05,2.93171647663066e-05
"34420",1.45051788499663e-06,7.8214011862855e-07,7.05890074620786e-07,3.42111447004e-07,4.73084608268746e-05,2.93171647663065e-05
"34421",0.000362252898258224,2.9547184956907e-05,1.11015440617271e-05,3.31767412621949e-05,6.75384640488571e-06,8.85432791425498e-07
"34421",0.000362252898258225,2.95471849569069e-05,1.11015440617271e-05,3.31767412621949e-05,6.75384640488573e-06,8.85432791425496e-07
"34424",4.34619523716868e-06,4.69959504990655e-06,1.72269734527354e-05,2.13783631341439e-06,0.000296184831495293,0.000412247031699262
"34424",4.34619523716874e-06,4.69959504990653e-06,1.72269734527353e-05,2.13783631341442e-06,0.000296184831495293,0.000412247031699262
"34431",2.90562087718869e-07,1.52802047738332e-09,4.1690232824172e-07,1.41405176448586e-08,5.98912903002801e-09,3.11997809337924e-07
"34431",2.90562087718865e-07,1.52802047738328e-09,4.16902328241714e-07,1.41405176448584e-08,5.98912903002787e-09,3.11997809337919e-07
"34433",0.000119432370694657,1.44350632549833e-05,2.29558339427071e-06,9.79763315457889e-06,3.44539392909355e-08,1.76793872414025e-08
"34433",0.000119432370694658,1.44350632549834e-05,2.29558339427071e-06,9.79763315457887e-06,3.44539392909354e-08,1.7679387241402e-08
"34436",3.63193056275987e-05,3.76618327778372e-06,3.08190466415994e-07,2.21230452064179e-07,1.79962966498016e-07,3.94561688836998e-07
"34436",3.63193056275987e-05,3.76618327778376e-06,3.08190466415997e-07,2.21230452064179e-07,1.79962966498014e-07,3.94561688836999e-07
"34441",0,0,0,0,0,0
"34441",0,0,0,0,0,0
"34447",1.34941828167802e-06,4.21085685045826e-06,1.03503828313406e-05,5.55725594943484e-06,6.58031078214643e-08,3.7581624073857e-07
"34447",1.34941828167802e-06,4.21085685045826e-06,1.03503828313406e-05,5.55725594943483e-06,6.5803107821464e-08,3.7581624073857e-07
"34453",3.08616291393663e-07,4.10336483838879e-10,8.57752237507045e-07,7.73013438826672e-07,3.87755421058063e-10,1.50115768422263e-08
"34453",3.08616291393663e-07,4.10336483838884e-10,8.57752237507046e-07,7.73013438826673e-07,3.87755421058062e-10,1.50115768422263e-08
"34456",2.64364747999378e-07,9.38960492729929e-10,1.33515134861108e-07,1.28733670245481e-07,2.28304464091818e-07,1.29798166216578e-06
"34456",2.64364747999378e-07,9.38960492729941e-10,1.33515134861109e-07,1.28733670245482e-07,2.28304464091819e-07,1.29798166216578e-06
"3446",5.90662183226544e-06,0.00044303949617621,4.39613086091345e-06,1.12518621245596e-05,0.000150776730348859,7.44839496596194e-08
"3446",5.9066218322654e-06,0.00044303949617621,4.39613086091348e-06,1.12518621245595e-05,0.000150776730348859,7.44839496596253e-08
"34460",1.89909353244085e-07,3.99583890047008e-07,3.18962392611346e-07,2.13115715573744e-07,4.62592563461405e-09,3.0340616854452e-08
"34460",1.89909353244087e-07,3.99583890047013e-07,3.1896239261135e-07,2.13115715573747e-07,4.62592563461412e-09,3.03406168544525e-08
"34485",1.59496453103803e-05,9.69510969315129e-06,2.11242401876367e-05,6.56399423175278e-06,4.21136693953076e-05,7.68513040313884e-06
"34485",1.59496453103803e-05,9.69510969315127e-06,2.11242401876367e-05,6.56399423175279e-06,4.21136693953075e-05,7.68513040313885e-06
"34486",1.20923300250372e-07,4.12725389626369e-06,4.70503689916367e-06,1.16152894511033e-06,6.88891154662047e-05,7.60914164602471e-05
"34486",1.20923300250373e-07,4.12725389626367e-06,4.7050368991637e-06,1.16152894511034e-06,6.88891154662046e-05,7.60914164602471e-05
"34494",2.600134032718e-05,2.21189010420243e-06,2.46263385014074e-07,3.19876187770105e-07,2.52509995865668e-06,2.33486543678277e-05
"34494",2.600134032718e-05,2.21189010420245e-06,2.46263385014079e-07,3.19876187770106e-07,2.52509995865668e-06,2.33486543678277e-05
"34500",1.2543084296471e-07,1.24627606777504e-06,2.38175767296317e-08,5.89869579022103e-09,4.25883678584927e-10,1.08579964225494e-12
"34500",1.2543084296471e-07,1.24627606777504e-06,2.38175767296317e-08,5.89869579022102e-09,4.25883678584933e-10,1.08579964225475e-12
"34502",3.56956761804811e-06,1.0863397959544e-06,1.60013883845944e-07,3.06401725982002e-08,2.82761826958167e-05,4.22379443957678e-05
"34502",3.56956761804812e-06,1.08633979595439e-06,1.6001388384594e-07,3.06401725982011e-08,2.82761826958168e-05,4.22379443957677e-05
"34507",2.63584140937618e-05,5.24617177027221e-06,1.12614321899357e-06,1.25314138747832e-05,0.000117271151254524,9.58243791996568e-07
"34507",2.63584140937617e-05,5.24617177027219e-06,1.12614321899356e-06,1.25314138747832e-05,0.000117271151254524,9.58243791996579e-07
"34511",2.79854373258587e-06,7.2796665467001e-06,5.01785477480842e-05,2.73574268137197e-06,1.60344061517977e-05,1.77506752771955e-05
"34511",2.79854373258587e-06,7.2796665467001e-06,5.01785477480841e-05,2.73574268137199e-06,1.60344061517978e-05,1.77506752771955e-05
"34521",4.73841913948036e-07,4.2410867072729e-07,7.52943098478666e-06,0.00031529994444493,1.45034957500707e-07,8.59914507151719e-06
"34521",4.7384191394803e-07,4.24108670727294e-07,7.52943098478668e-06,0.00031529994444493,1.45034957500706e-07,8.59914507151721e-06
"34534",1.40482505960247e-10,7.76097769437757e-07,1.0892749108756e-08,2.02592987210864e-08,6.84726601680564e-08,1.93464623749781e-07
"34534",1.40482505960245e-10,7.76097769437761e-07,1.08927491087561e-08,2.02592987210866e-08,6.84726601680569e-08,1.93464623749782e-07
"34562",1.52777890855947e-05,8.80868389132819e-07,1.69579422948467e-05,0.000186207523283611,3.25479873046306e-05,4.58890253726191e-05
"34562",1.52777890855947e-05,8.8086838913282e-07,1.69579422948467e-05,0.000186207523283611,3.25479873046306e-05,4.58890253726192e-05
"34563",4.69978400932278e-07,2.01235719578806e-06,4.7205877597259e-07,7.02028919816368e-05,4.23982223120394e-08,2.18505355712372e-05
"34563",4.69978400932277e-07,2.01235719578805e-06,4.72058775972586e-07,7.02028919816368e-05,4.23982223120407e-08,2.18505355712372e-05
"34567",5.12396047249242e-08,2.96204030483337e-07,6.17619105889213e-07,2.57514631456632e-08,2.73532509102813e-07,7.84676041994621e-08
"34567",5.12396047249241e-08,2.96204030483336e-07,6.17619105889212e-07,2.57514631456633e-08,2.73532509102812e-07,7.84676041994618e-08
"34578",0.000704627337883521,0.000253860669526225,0.00233769780219801,0.000752588580609482,0.000928754271852109,4.38840432678722e-05
"34578",0.000704627337883521,0.000253860669526225,0.00233769780219801,0.000752588580609482,0.000928754271852109,4.38840432678722e-05
"34596",2.76742124814212e-06,1.50495989331793e-08,5.38365856072886e-06,1.07195781456923e-07,1.92804081900596e-06,3.55828857694878e-06
"34596",6.91855312035529e-07,3.76239973329484e-09,1.34591464018221e-06,2.67989453642305e-08,4.82010204751489e-07,8.89572144237192e-07
"34596",6.91855312035529e-07,3.76239973329484e-09,1.34591464018221e-06,2.67989453642305e-08,4.82010204751489e-07,8.89572144237192e-07
